Price,Year,Mileage_in_KM,Transmission,City,Fuel_Type,Title
600000,2018,154000,Automatic,"Shubra Al Khaymah, Al Qalyubia",Gas,Jac S3 2018
120000,1997,250,Manual,"Al Agouzah, Giza",Natural Gas,Ford Fiesta 1997
140000,1996,450000,Manual,Al Qalyubia,Gas,Peugeot 405 1996
530000,2022,230000,Automatic,"Mokattam, Cairo",Gas,Suzuki Swift Dzire 2022
520000,2015,0,Automatic,"Tagamo3 - New Cairo, Cairo",Natural Gas,Nissan Sunny 2015
6600000,2025,0,Automatic,Mercedes,Gas,Mercedes Viano 2025
6750000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 43 2025
3450000,2023,13000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes C 200 2023
10800000,2026,0,Automatic,BMW,Gas,BMW M4 2026
2900000,2025,0,Automatic,Hyundai,Hybrid,Hyundai Santa Fe 2025
3350000,2025,1500,Automatic,"Sheikh Zayed City, Giza",Hybrid,Hyundai Santa Fe 2025
6800000,2025,0,Automatic,Audi,Gas,Audi Q8 2025
1250000,2026,0,Automatic,Jetour,Gas,Jetour Dashing 2026
6300000,2021,26000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes GT 43 2021
1465000,2026,0,Automatic,Nissan,Gas,Nissan Qashqai 2026
530000,2022,230000,Automatic,"Mokattam, Cairo",Gas,Suzuki Swift Dzire 2022
590000,2023,68000,Automatic,Al Qalyubia,Gas,Nissan Sunny 2023
192000,1991,305000,Automatic,El Minya,Gas,Peugeot 405 1991
620000,2015,141000,Automatic,"6 October, Giza",Gas,Mitsubishi Lancer EX Shark 2015
820000,2018,154000,Automatic,"10th of Ramadan, Cairo",Gas,Peugeot 508 2018
230000,2016,370000,Manual,"6 October, Giza",Gas,Lada Granta 2016
3900000,2021,63000,Automatic,"Maadi, Cairo",Gas,Audi Q8 2021
2450000,2021,46000,Automatic,"Maadi, Cairo",Gas,Mercedes A 35 AMG 2021
2800000,2025,0,Automatic,Audi,Gas,Audi Q3 2025
320000,2006,221000,Manual,"Heliopolis, Cairo",Gas,Hyundai Verna 2006
200000,2000,420,Manual,Sharqia,Gas,Daewoo Lanos 2000
142000,1995,315000,Manual,"Dar Al Salam, Cairo",Gas,Hyundai Excel 1995
685000,2016,176000,Automatic,Cairo,Gas,Kia Rio 2016
170000,1996,300000,Automatic,"10th of Ramadan, Cairo",Gas,Toyota Tercel 1996
320,2004,250000,Automatic,"Hadaeq Al Qubbah, Cairo",Gas,Peugeot 307 2004
345000,2013,160000,Automatic,"Nasr city, Cairo",Natural Gas,Renault Sandero 2013
1750000,2021,69000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Skoda Octavia 2021
1080000,2023,19000,Automatic,"Maadi, Cairo",Gas,Toyota Corolla 2023
385000,2013,217000,Manual,Cairo,Gas,Hyundai Verna 2013
375000,2007,700000,Manual,"Hadayek October, Giza",Natural Gas,Toyota Yaris 2007
1078000,2025,0,Automatic,Hyundai,Gas,Hyundai Elantra 2025
800000,2022,73000,Automatic,"Sheikh Zayed City, Giza",Natural Gas,Fiat Tipo 2022
765000,2026,0,Automatic,Jac,Gas,Jac S2 2026
460000,2012,175000,Automatic,"Agamy, Alexandria",Gas,Ford Focus 2012
730000,2007,230000,Automatic,Giza,Gas,Mercedes 180 2007
880,2020,176000,Automatic,"6 October, Giza",Gas,Citroën Grand C4 Spacetourer 2020
560000,2010,330000,Automatic,"6 October, Giza",Gas,Skoda Fantasia 2010
710000,2009,280000,Automatic,Alexandria,Diesel,BMW X3 2009
340000,2016,139000,Manual,Alexandria,Gas,Renault Logan 2016
850000,2020,150000,Automatic,"Pyramids Gardens, Giza",Gas,Nissan Qashqai 2020
1520000,2026,0,Automatic,Jetour,Gas,Jetour X90 2026
1770000,2026,0,Automatic,Jetour,Gas,Jetour T2 2026
5100000,2024,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2024
7000000,2022,12000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes GT 43 2022
12000000,2026,0,Automatic,Nissan,Gas,Nissan Patrol 2026
650000,2018,120000,Automatic,"Nasr city, Cairo",Gas,Renault Duster 2018
770000,2020,200000,Automatic,"Sheikh Zayed City, Giza",Gas,Renault Kadjar 2020
3250000,2021,80000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2021
3690000,2025,20000,Automatic,"6 October, Giza",Gas,Mercedes C 200 2025
2090000,2021,81000,Automatic,"6 October, Giza",Gas,Mercedes GLA 200 2021
780000,2016,150000,Automatic,Dakahlia,Gas,Hyundai Creta 2016
580000,2020,185000,Automatic,5th Settlement,Gas,Opel Astra 2020
550000,2010,230000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Carens 2010
1500000,2019,155000,Automatic,"Nasr city, Cairo",Gas,Skoda Kodiaq 2019
430000,2015,135000,Automatic,Alexandria,Diesel,Nissan Sunny 2015
1350000,2018,124000,Automatic,"Nasr city, Cairo",Gas,Audi A4 2018
380000,2014,190,Automatic,Giza,Gas,Proton Persona 2014
1270000,2021,125000,Automatic,"6 October, Giza",Gas,Peugeot 3008 2021
80000,2010,150000,Manual,"Dar Al Salam, Cairo",Gas,Faw Vita 2010
160000,1997,100000,Manual,"Zagazig, Sharqia",Gas,Opel Corsa 1997
4000000,2025,0,Automatic,Mercedes,Gas,Mercedes C 200 2025
1250000,2018,147000,Automatic,"Heliopolis, Cairo",Gas,BMW X1 2018
650000,2011,200000,Automatic,"Maadi, Cairo",Gas,Nissan XTrail 2011
1200000,2011,187000,Automatic,"Al Shorouk, Cairo",Gas,Mercedes C 180 2011
4950000,2025,0,Automatic,Audi,Gas,Audi Q7 2025
730000,2022,95000,Automatic,"Shibin el Kom , Monufia",Gas,MG One 2022
550000,2016,143000,Automatic,"Smouha, Alexandria",Gas,Chevrolet Cruze 2016
2750000,2023,10000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2023
790000,2021,60000,Automatic,"El Haram, Giza",Gas,Hyundai Elantra 2021
2500000,2024,10000,Automatic,"Madinaty, Cairo",Gas,Alfa Romeo Tonale 2024
900000,2022,13000,Automatic,"Tanta, Gharbia",Gas,Hyundai Bayon 2022
6300000,2025,0,Automatic,Mercedes,Gas,Mercedes Viano 2025
525000,2020,209000,Automatic,"Sheikh Zayed City, Giza",Gas,Hyundai I10 2020
455000,2008,96000,Automatic,"Sheikh Zayed City, Giza",Gas,Nissan Sunny 2008
820000,2018,162000,Automatic,"Sheikh Zayed City, Giza",Gas,Jeep Renegade 2018
560000,2021,115000,Manual,5th Settlement,Gas,Renault Logan 2021
2750000,2024,45000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X1 2024
220000,2005,350,Manual,"6 October, Giza",Diesel,Proton Waja 2005
530000,2016,104500,Automatic,"Hadayek October, Giza",Gas,Nissan Sunny 2016
1750000,2017,213000,Automatic,"Nasr city, Cairo",Gas,BMW X3 2017
760000,2015,200000,Automatic,"Nasr city, Cairo",Gas,Opel Insignia 2015
1050000,2021,145000,Automatic,"Heliopolis, Cairo",Gas,Skoda Octavia 2021
4200000,2023,8000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2023
990000,2021,80000,Automatic,"Mokattam, Cairo",Gas,Toyota Corolla 2021
660000,2014,190000,Automatic,Kafr el-Sheikh,Gas,Hyundai Elantra MD 2014
725000,2025,16000,Automatic,"Sheikh Zayed City, Giza",Gas,Nissan Sunny 2025
2900000,2025,0,Automatic,BMW,Gas,BMW X1 2025
3450000,2025,9000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2025
7750000,2025,0,Automatic,Mercedes,Gas,Mercedes Viano 2025
13500000,2025,0,Automatic,Porsche,Gas,Porsche 911 2025
550000,2007,160000,Automatic,"Touhk, Qalyubia",Gas,Toyota Corolla 2007
1290000,2017,150000,Automatic,"Heliopolis, Cairo",Gas,BMW 320 2017
650000,2016,130,Automatic,Giza,Gas,Mitsubishi Lancer EX Shark 2016
1100000,2015,125000,Automatic,"Heliopolis, Cairo",Gas,Audi A3 2015
215000,2007,293000,Manual,"Badr City, Cairo",Gas,Speranza A516 2007
110000,1992,60000,Manual,Al Qalyubia,Gas,Hyundai Excel 1992
150000,1998,0,Manual,Cairo,Gas,Ford Mondeo 1998
435000,2011,110000,Automatic,"Mokattam, Cairo",Gas,Hyundai Accent 2011
130000,2016,81000,Automatic,"El Marg, Cairo",Gas,Renault Logan 2016
3150000,2024,0,Automatic,Mercedes,Gas,Mercedes GLA 200 2024
690000,2024,18000,Manual,Cairo,Gas,Fiat Tipo 2024
230000,2001,120000,Manual,El Minya,Gas,Daewoo Lanos 2001
80000,1992,20000,Manual,Cairo,Gas,Fiat Dogan 1992
550000,2011,254000,Automatic,"Heliopolis, Cairo",Natural Gas,Skoda Fantasia 2011
430000,2017,265000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chevrolet Optra 2017
650000,2011,150000,Automatic,"Heliopolis, Cairo",Gas,Kia Carens 2011
1900000,2017,90000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2017
550000,2008,240000,Automatic,Greater Cairo ( Cairo + Giza),Gas,Volkswagen Jetta 2008
350000,2011,219000,Automatic,"Tanta, Gharbia",Diesel,Chevrolet Optra 2011
130000,1996,100000,Manual,Kafr El Cheik,Gas,Skoda Felicia 1996
3350000,2025,9000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C Class 2025
2775000,2020,80000,Automatic,"Maadi, Cairo",Gas,Mercedes GLC 200 2020
310000,2006,420000,Automatic,"Pyramids Gardens, Giza",Natural Gas,Chevrolet Optra 2006
145000,2009,150000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Suzuki Maruti 2009
720000,2016,196000,Automatic,"6 October, Giza",Natural Gas,Kia Cerato 2016
700000,2016,240000,Automatic,5th Settlement,Diesel,Ssang Yong Tivoli 2016
580000,2008,200000,Automatic,Dakahlia,Gas,Mitsubishi Lancer 2008
1150000,2022,60000,Automatic,5th Settlement,Diesel,MG HS 2022
900000,2021,95000,Automatic,"El Shorouk, Cairo",Gas,Nissan Qashqai 2021
980000,2026,0,Automatic,Soueast,Gas,Soueast S 05 2026
15000000,2025,0,Automatic,Cadillac,Gas,Cadillac Escalade 2025
4650000,2024,3000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2024
2500000,2025,0,Automatic,Honda,Gas,Honda CRV 2025
13000000,2025,0,Automatic,Mercedes,Gas,Mercedes Viano 2025
2600000,2014,90000,Automatic,Red Sea,Gas,Mercedes E 250 2014
5350000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
1950000,2026,0,Automatic,Opel,Gas,Opel Grandland 2026
1715000,2026,0,Automatic,Kia,Gas,Kia Sportage 2026
770000,2021,80000,Automatic,Giza,Gas,Hyundai Elantra HD 2021
1500000,2026,0,Automatic,Soueast,Gas,Soueast S 09 2026
890000,2026,0,Automatic,MG,Gas,MG One 2026
420000,2008,252000,Automatic,"Shebeen El Kom, Menofia",Gas,Toyota Corolla 2008
850000,2020,96000,Automatic,Cairo,Gas,MG Rx5 2020
760000,2017,193000,Automatic,Suez,Gas,Nissan Qashqai 2017
2900000,2026,3000,Automatic,"Maadi, Cairo",Gas,BMW 320 2026
610000,2017,278000,Automatic,"Ras Sedr, South Sinai",Gas,Hyundai Elantra HD 2017
250000,2013,175000,Manual,"Marj, Greater Cairo ( Cairo + Giza)",Gas,Speranza A113 2013
230000,2005,0,Manual,"Zagazig, Sharqia",Gas,Hyundai Accent 2005
950000,2020,134000,Automatic,"Alexandria Desert, Alexandria",Gas,Toyota Corolla 2020
465000,2014,185000,Automatic,"Zahraa Al Maadi, Maadi, Cairo",Gas,Chevrolet Optra 2014
130000,1994,0,Manual,"El Zaytoun, Cairo",Electric,Nissan Sunny 1994
845000,2020,138000,Automatic,"Mokattam, Cairo",Diesel,Citroën C4 Grand Picasso 2020
685000,2022,12000,Automatic,"Maadi, Cairo",Gas,Nissan Sunny 2022
600000,2018,210000,Automatic,"6 October, Giza",Gas,Renault Duster 2018
1450000,2019,80000,Automatic,Giza,Gas,Honda Accord 2019
1500000,2019,30000,Automatic,Giza,Gas,Volkswagen Passat 2019
985000,2026,0,Automatic,Fiat,Gas,Fiat 500 X 2026
2800000,2024,7000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2024
1200000,2017,0,Automatic,Giza,Gas,Hyundai Tucson GDI 2017
370000,2017,48000,Manual,Beheira,Gas,Chevrolet Lanos 2017
500000,2011,328000,Automatic,"Warraq, Giza",Gas,Hyundai Elantra HD 2011
350000,2013,240000,Automatic,"Sheikh Zayed City, Giza",Diesel,Renault Logan 2013
550000,2014,146000,Automatic,Monufia,Gas,Peugeot 308 2014
2280000,2025,0,Automatic,Zeekr,Electric,Zeekr 7X 2025
440000,2016,130000,Automatic,"Nasr city, Cairo",Gas,Renault Sandero 2016
750000,2021,80000,Automatic,"Nasr city, Cairo",Gas,MG ZS 2021
2380000,2026,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2026
16750000,2023,6000,Automatic,"6 October, Giza",Gas,Mercedes Maybach 2023
1550000,2021,150000,Automatic,"Nasr city, Cairo",Gas,Skoda Octavia 2021
850000,2022,70000,Automatic,"Nasr city, Cairo",Gas,MG 6 2022
3600000,2019,35000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X6 2019
2390000,2025,0,Automatic,Smart,Electric,Smart 3 2025
2550000,2018,126000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2018
11500000,2025,0,Automatic,Porsche,Gas,Porsche Cayenne 2025
3300000,2023,1800,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2023
600000,2026,0,Automatic,Chery,Gas,Chery Tiggo 8 Pro Max 2026
1525000,2026,0,Automatic,MG,Gas,MG One 2026
2250000,2024,31000,Automatic,Cairo,Gas,Seat Tarraco 2024
1525000,2026,0,Automatic,MG,Gas,MG One 2026
1525000,2026,0,Automatic,MG,Gas,MG One 2026
660000,2020,71000,Automatic,"Nasr city, Cairo",Gas,Fiat Tipo 2020
560000,2013,265000,Automatic,"6 October, Giza",Gas,Kia Rio 2013
720000,2022,75000,Automatic,"Nasr city, Cairo",Gas,MG One 2022
1200000,2022,74000,Automatic,"6 October, Giza",Diesel,Peugeot 508 2022
780000,2009,400000,Automatic,Cairo,Gas,Volkswagen Tiguan 2009
800000,2020,135000,Automatic,Beheira,Gas,Renault Megane 2020
685000,2019,155000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Astra 2019
535000,2013,200000,Automatic,"Maadi, Cairo",Gas,Opel Astra 2013
1650000,2022,40000,Automatic,"El Mahalla, Gharbia",Gas,Kia Sportage 2022
1050000,2018,160000,Automatic,Alexandria,Natural Gas,Opel Insignia 2018
850000,2019,134000,Automatic,"6 October, Giza",Gas,Toyota Corolla 2019
680000,2010,160000,Automatic,"El Mahalla, Gharbia",Gas,Skoda Octavia 2010
900000,2020,85700,Automatic,"Maadi, Cairo",Gas,Seat Arona 2020
560000,2022,25298,Automatic,"Pyramids Gardens, Giza",Gas,Changan Eado 2022
710000,2016,134000,Automatic,Faiyum,Gas,Nissan Juke 2016
470000,2019,81000,Automatic,"Nasr city, Cairo",Diesel,Chery Arrizo 5 2019
330000,2013,440000,Automatic,"Maadi, Cairo",Gas,Chevrolet Aveo 2013
900000,2020,375700,Automatic,Cairo,Diesel,Subaru XV 2020
650000,2017,130000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Kia Cerato 2017
550000,2022,136000,Automatic,"Sheikh Zayed City, Giza",Gas,Citroën C Elysee 2022
610000,2014,170000,Automatic,Dakahlia,Gas,Kia Carens 2014
750,2015,116,Automatic,"6 October, Giza",Gas,Ford Kuga 2015
900000,2008,210000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Volkswagen Touareg 2008
650000,2023,29000,Automatic,Cairo,Gas,Nissan Sunny 2023
640000,2024,19000,Automatic,"Quesna, Monufia",Diesel,Chery Arrizo 5 2024
990000,2020,154000,Automatic,"6 October, Giza",Gas,Peugeot 508 2020
315000,2006,275,Manual,"Helwan, Cairo",Natural Gas,Kia Cerato 2006
840000,2022,69000,Automatic,"Pyramids Gardens, Giza",Gas,Nissan Juke 2022
400000,2011,205000,Manual,Port Said,Diesel,Chevrolet Cruze 2011
360000,2006,188000,Automatic,"Sheikh Zayed City, Giza",Gas,Citroën C4 2006
1950000,2026,0,Automatic,Opel,Gas,Opel Grandland 2026
3500000,2023,8000,Automatic,"Mansoura, Dakahlia",Gas,Mercedes C 200 2023
3750000,2025,0,Automatic,Audi,Gas,Audi A5 2025
2280000,2026,0,Automatic,Kia,Gas,Kia Sportage 2026
2140000,2025,0,Automatic,Smart,Electric,Smart 1 2025
3500000,2025,0,Automatic,Kia,Hybrid,Kia Sorento 2025
2390000,2025,0,Automatic,Smart,Electric,Smart 3 2025
989000,2026,0,Automatic,Soueast,Gas,Soueast S 05 2026
1399000,2026,0,Automatic,Soueast,Gas,Soueast S 07 2026
1259000,2025,0,Automatic,Soueast,Gas,Soueast S 07 2025
480000,2022,137000,Automatic,"Al Shorouk, Cairo",Gas,Changan Eado 2022
2500000,2018,183000,Automatic,"Mohandessin, Giza",Gas,Mercedes E 300 2018
280000,2006,0,Manual,"Mohandessin, Giza",Hybrid,Peugeot 307 2006
550000,2019,89500,Automatic,Cairo,Gas,Chevrolet Optra 2019
635000,2021,63500,Automatic,Alexandria,Gas,MG 5 2021
230000,2012,10000,Manual,Cairo,Gas,Chana New Star 2012
1125000,2026,0,Automatic,Arcfox,Electric,Arcfox Other 2026
105000,2014,100700,Manual,"Tanta, Gharbia",Gas,Lada 2107 2014
1050000,2022,85000,Automatic,Giza,Gas,Kia Xceed 2022
1225000,2013,130000,Automatic,"Nasr city, Cairo",Gas,Jeep Wrangler 2013
2650000,2023,18000,Automatic,"Waboor Elmayah, Alexandria",Gas,Mercedes GLA 200 2023
1350000,2014,90000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2014
935000,2020,138000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Seat Leon 2020
1070000,2019,132000,Automatic,"Nasr city, Cairo",Gas,Honda Civic 2019
1630000,2018,136000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 320 2018
520000,2017,0,Automatic,Renault,Gas,Renault Fluence 2017
850000,2023,96000,Automatic,"6 October, Giza",Gas,MG ZS 2023
7250000,2023,7,Automatic,"Mohandessin, Giza",Gas,Mercedes GLS 2023
365000,2012,72300,Manual,Alexandria,Gas,Chevrolet Lanos 2012
800000,2015,160000,Automatic,Alexandria,Gas,Ford Fusion 2015
320000,2015,70000,Manual,Giza,Diesel,Suzuki Van 2015
60000,1981,0,Manual,Cairo,Gas,Fiat 128 1981
2650000,2022,65000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2022
1150000,2023,50000,Automatic,Faiyum,Gas,Hyundai Elantra 2023
840000,2018,90000,Automatic,"Sheikh Zayed City, Giza",Gas,Renault Kadjar 2018
95000,2009,100000,Manual,"Imbaba, Giza",Natural Gas,Lada 2017 2009
273000,2012,178000,Manual,Suez,Gas,Fiat Punto 2012
350000,2011,104000,Automatic,Cairo,Gas,Hyundai I10 2011
650000,2015,97000,Automatic,"Obour City, Cairo",Gas,Nissan Juke 2015
850000,2010,145000,Automatic,"Saft El Laban, Giza",Gas,Jeep Cherokee 2010
1300000,2018,170000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 320 2018
1455000,2026,0,Automatic,Baic,Gas,Baic X7 2026
900000,2026,0,Automatic,MG,Gas,MG One 2026
749999,2019,58000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra 2019
755000,2026,0,Automatic,Chery,Gas,Chery Arrizo 5 2026
755000,2026,0,Automatic,Chevrolet,Gas,Chevrolet Optra 2026
690000,2025,0,Automatic,Byd,Gas,Byd F3 2025
2950000,2024,8000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
1620000,2025,0,Automatic,Seat,Gas,Seat Ateca 2025
3350000,2024,13000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
100000,2002,200000,Manual,Giza,Gas,Fiat Shahin 2002
850000,2022,65000,Automatic,"Nasr city, Cairo",Gas,BMW X1 2022
240000,2011,120,Manual,El Minya,Gas,Speranza A113 2011
285000,2011,300000,Manual,"El Haram, Giza",Gas,Chevrolet Aveo 2011
180000,2008,2,Manual,Gharbia,Gas,Speranza A113 2008
480000,2005,172000,Automatic,"Heliopolis, Cairo",Gas,BMW 318 2005
520000,2016,250000,Automatic,Red Sea,Gas,Renault Fluence 2016
375000,2008,1,Manual,Sharqia,Diesel,Chevrolet T-Series 2008
300000,2005,335000,Automatic,"6 October, Giza",Gas,Citroën C4 2005
650000,2011,300000,Automatic,Aswan,Gas,Chevrolet Pickup 2011
675000,2019,89000,Automatic,"6 October, Giza",Gas,Nissan Sentra 2019
340000,2017,10000,Automatic,"Mansoura, Dakahlia",Gas,Chevrolet Optra 2017
780000,2020,99000,Automatic,"Mohandessin, Giza",Gas,Renault Megane 2020
1000000,2020,200000,Automatic,"6 October, Giza",Gas,Toyota Rush 2020
540000,2020,103000,Automatic,"Maadi, Cairo",Gas,Renault Logan 2020
1575000,2021,91000,Automatic,"Mohandessin, Giza",Gas,BMW 218 2021
1000000,2021,60000,Automatic,"Heliopolis, Cairo",Gas,MG HS 2021
2180000,2026,0,Automatic,Kia,Gas,Kia Sportage 2026
6250000,2023,3000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 53 AMG  2023
5700000,2026,0,Automatic,Mercedes,Electric,Mercedes Maybach EQS 680 2026
1250000,2015,150000,Automatic,"Nasr city, Cairo",Gas,BMW IX3 2015
1670000,2026,0,Automatic,Haval,Hybrid,Haval H7 2026
3200000,2021,50000,Automatic,"Tanta, Gharbia",Gas,Mercedes E 300 2021
875000,2026,0,Automatic,Chery,Gas,Chery Tiggo 4 Pro 2026
1000000,2026,0,Automatic,Chery,Gas,Chery Tiggo 7 2026
525000,2015,112000,Automatic,"Nasr city, Cairo",Gas,Kia Picanto 2015
1990000,2021,53000,Automatic,"Heliopolis, Cairo",Gas,Mercedes A 180 2021
790000,2020,141000,Automatic,"Nasr city, Cairo",Gas,MG 6 2020
1020000,2013,95000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 316 2013
635000,2026,0,Automatic,KYC,Gas,KYC X3 2026
725000,2015,105000,Automatic,"Nasr city, Cairo",Gas,Mazda 3 2015
2950000,2024,12000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
900000,2021,22222,Manual,"Badr City, Cairo",Diesel,Toyota Land Cruiser 2021
3350000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
550000,2022,32800,Automatic,"6 October, Giza",Gas,Byd F3 2022
895000,2012,91000,Automatic,"Sheikh Zayed City, Giza",Gas,Kia Sportage 2012
995000,2021,70000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra 2021
1140000,2017,160000,Automatic,"Sheikh Zayed City, Giza",Gas,Kia Sportage 2017
685000,2018,98000,Automatic,"Sheikh Zayed City, Giza",Gas,Renault Duster 2018
2400000,2024,3000,Automatic,"El Mahalla, Gharbia",Gas,Skoda Superb 2024
1240000,2020,120000,Automatic,"Obour City, Cairo",Gas,Kia Sportage 2020
4850000,2024,1900,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 200 2024
650000,2020,116000,Automatic,"Sheikh Zayed City, Giza",Gas,Hyundai Elantra 2020
870000,2021,100000,Automatic,"Sheikh Zayed City, Giza",Gas,Toyota Corolla 2021
3600000,2021,26000,Automatic,"Tagamo3 - New Cairo, Cairo",Hybrid,Mercedes E 200 2021
830000,2020,110000,Automatic,"Heliopolis, Cairo",Gas,Nissan Qashqai 2020
750000,2019,133000,Automatic,Cairo,Gas,Mazda 3 2019
2700000,2022,35000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2022
575000,2020,110000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 301 2020
1750000,2021,80000,Automatic,"Heliopolis, Cairo",Gas,Mercedes A 180 2021
1015000,2022,60000,Automatic,"Nasr city, Cairo",Gas,Toyota Corolla 2022
2450000,2020,90000,Automatic,"Sheraton, Cairo",Gas,Mitsubishi Pajero 2020
550000,2020,50000,Automatic,"Nasr city, Cairo",Gas,Chevrolet Aveo 2020
190000,1999,400000,Manual,"Obour City, Cairo",Gas,Seat Ibiza 1999
325,2003,290,Automatic,Port Said,Gas,Mitsubishi Lancer Puma 2003
1350000,2021,140000,Automatic,Alexandria,Gas,Volkswagen Passat 2021
703000,2017,130000,Automatic,Cairo,Gas,Kia Cerato 2017
480000,2021,140000,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2021
950000,2020,127000,Automatic,"Pyramids Gardens, Giza",Gas,Citroën C4 Grand Picasso 2020
520000,2020,199000,Automatic,Giza,Gas,Nissan Sunny 2020
650000,2021,60000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 301 2021
180000,2008,90000,Manual,Alexandria,Gas,Geely Ck 2008
675000,2022,18000,Automatic,Cairo,Gas,Suzuki Swift 2022
775000,2022,50000,Automatic,Cairo,Gas,Fiat Tipo 2022
410000,2007,242000,Manual,South Sinai,Gas,Mitsubishi Lancer Puma 2007
250000,1999,250000,Manual,Cairo,Gas,Kia Shuma 1999
270000,2007,220000,Manual,"Maadi, Cairo",Gas,Citroën Berlingo 2007
270000,2008,105000,Manual,"Ain Shams, Cairo",Gas,Hyundai Verna 2008
620000,2009,220000,Automatic,"Pyramids Gardens, Giza",Gas,Volkswagen Passat 2009
860000,2016,175000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Insignia 2016
1850000,2019,154000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW 520 2019
