Price,Year,Mileage_in_KM,Transmission,Fuel_Type,Title,City_standard,Make_extracted,Model_extracted
470000,2009.0,246000.0,Automatic,Gas,Mazda 3,Cairo,Mazda,3
250000,1998.0,220000.0,Automatic,Gas,Mitsubishi Lancer Crystala,Gharbia,Mitsubishi,Lancer Crystala
415000,2015.0,219000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
600000,2020.0,600000.0,Manual,Gas,Canghe M50,Alexandria,Canghe,M50
1300000,2025.0,3000.0,Automatic,Gas,Hyundai Creta,Cairo,Hyundai,Creta
650000,2019.0,160000.0,Automatic,Gas,Hyundai Elantra,Giza,Hyundai,Elantra
90000,1999.0,125888.0,Manual,Gas,Fiat Uno,Faiyum,Fiat,Uno
2000000,2025.0,4300.0,Automatic,Gas,Jetour T2,Sohag,Jetour,T2
700000,2016.0,235000.0,Automatic,Gas,Kia K3,Cairo,Kia,K3
1020000,2023.0,123000.0,Automatic,Gas,Forthing T5 evo,Giza,Forthing,T5 evo
965000,2019.0,97000.0,Automatic,Gas,Hyundai Creta,Unknown,Hyundai,Creta
1850000,2026.0,0.0,Automatic,Gas,Opel Grandland,Unknown,Opel,Grandland
650000,2025.0,0.0,Automatic,Gas,Byd F3,Unknown,BYD,F3
1650000,2022.0,72000.0,Automatic,Gas,Kia Sportage,Suez,Kia,Sportage
630000,2019.0,38000.0,Automatic,Gas,Nissan Sentra,Sharqia,Nissan,Sentra
950000,2022.0,93000.0,Automatic,Gas,Haval Jolion,Cairo,Haval,Jolion
530000,2015.0,140000.0,Automatic,Gas,Nissan Sunny,Asyut,Nissan,Sunny
580000,2012.0,290000.0,Automatic,Gas,Hyundai Elantra MD,Cairo,Hyundai,Elantra MD
710000,2025.0,10000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
820000,2015.0,127000.0,Automatic,Gas,BMW 218 i,Cairo,BMW,218 i
500000,2016.0,170000.0,Automatic,Gas,Renault Sandero Step Way,Gharbia,Renault,Sandero Step Way
400000,2014.0,116500.0,Manual,Gas,Chevrolet Aveo,Alexandria,Chevrolet,Aveo
550000,2006.0,266000.0,Automatic,Gas,Jeep Liberty,Cairo,Jeep,Liberty
560000,2008.0,260000.0,Automatic,Gas,Volkswagen Jetta,Cairo,Volkswagen,Jetta
235000,2001.0,265000.0,Manual,Gas,Daewoo Nubira 2,Cairo,Daewoo Nubira,2
580000,2012.0,300000.0,Automatic,Gas,Skoda Fantasia,Dakahlia,Skoda,Fantasia
550000,2020.0,100000.0,Manual,Gas,Byd F3,Sharqia,BYD,F3
295000,2002.0,290000.0,Manual,Gas,Mitsubishi Lancer,Unknown,Mitsubishi,Lancer
1690000,2021.0,100000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
1625000,2022.0,20000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
995000,2014.0,166000.0,Automatic,Gas,BMW 316,Cairo,BMW,316
690000,2022.0,123000.0,Automatic,Gas,MG ZS,Cairo,MG,ZS
2400000,2020.0,25000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
650000,2021.0,50000.0,Automatic,Gas,Suzuki Swift,Suez,Suzuki,Swift
635000,2024.0,30000.0,Automatic,Gas,Nissan Sunny,Gharbia,Nissan,Sunny
250000,2000.0,429000.0,Automatic,Gas,Daewoo Nubira 2,Dakahlia,Daewoo Nubira,2
1100000,2022.0,11000.0,Automatic,Gas,Haval Jolion,Cairo,Haval,Jolion
1250000,2023.0,12000.0,Automatic,Gas,Chery Tiggo 8 Pro,Giza,Chery,Tiggo 8 Pro
730000,2026.0,0.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
675000,2026.0,0.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
1770000,2026.0,0.0,Automatic,Gas,Nissan Qashqai,Unknown,Nissan,Qashqai
1350000,2024.0,24000.0,Automatic,Gas,Changan UNI-T,Monufia,Changan,UNI-T
925000,2019.0,60000.0,Automatic,Gas,Jeep Renegade,Cairo,Jeep,Renegade
225000,1993.0,200000.0,Automatic,Gas,Mitsubishi Lancer,Cairo,Mitsubishi,Lancer
1500000,2021.0,35000.0,Automatic,Gas,Skoda Octavia A8,Qalyubia,Skoda,Octavia A8
325000,2001.0,163000.0,Automatic,Gas,Mitsubishi Lancer,Alexandria,Mitsubishi,Lancer
280000,1998.0,350000.0,Manual,Gas,Toyota Corolla,Cairo,Toyota,Corolla
590000,2017.0,25000.0,Automatic,Gas,Kia Picanto,Asyut,Kia,Picanto
1500000,2009.0,291000.0,Automatic,Gas,Mercedes 350,Giza,Mercedes,350
275000,2011.0,162000.0,Manual,Gas,Chevrolet Lanos,Cairo,Chevrolet,Lanos
350000,2008.0,275000.0,Automatic,Gas,Opel Astra,Giza,Opel,Astra
650000,2014.0,144000.0,Automatic,Diesel,Kia Cerato,Cairo,Kia,Cerato
570000,2015.0,140000.0,Automatic,Gas,Seat Toledo,Cairo,Seat,Toledo
1055000,2026.0,0.0,Automatic,Gas,Nissan Juke,Unknown,Nissan,Juke
2750000,2023.0,19200.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
980000,2018.0,102000.0,Automatic,Gas,Chevrolet Equinox,Cairo,Chevrolet,Equinox
1720000,2026.0,0.0,Automatic,Gas,MG 7,Unknown,MG,7
900000,2026.0,0.0,Automatic,Gas,Renault Kardian,Unknown,Renault,Kardian
939000,2026.0,0.0,Automatic,Gas,Geely Emgrand,Unknown,Geely,Emgrand
1225000,2022.0,120000.0,Automatic,Gas,Nissan Qashqai,Giza,Nissan,Qashqai
1215000,2025.0,0.0,Automatic,Gas,GAC Empow,Unknown,GAC,Empow
3150000,2025.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
3000000,2024.0,0.0,Automatic,Gas,Mercedes C 200,Unknown,Mercedes,C 200
420000,2008.0,252000.0,Automatic,Gas,Toyota Corona,Monufia,Toyota,Corona
1525000,2026.0,0.0,Automatic,Gas,MG HS,Unknown,MG,HS
750000,2022.0,60000.0,Automatic,Gas,Suzuki Ciaz,Cairo,Suzuki,Ciaz
795000,2026.0,0.0,Automatic,Gas,Renault Taliant,Unknown,Renault,Taliant
2800000,2024.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
2830000,2025.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
2150000,2025.0,0.0,Automatic,Electric,Mercedes EQA 260,Unknown,Mercedes,EQA 260
1455000,2026.0,0.0,Automatic,Electric,Seat Leon,Unknown,Seat,Leon
2250000,2025.0,0.0,Automatic,Electric,Zeekr 7X,Unknown,Zeekr,7X
720000,2017.0,122000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Cairo,Mitsubishi,Lancer EX Shark
790000,2020.0,168000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
940000,2023.0,60000.0,Automatic,Gas,Chery Tiggo 7,Cairo,Chery,Tiggo 7
560000,2010.0,213000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
600000,2007.0,300000.0,Automatic,Hybrid,Hyundai Avante,Ismailia,Hyundai,Avante
285000,2016.0,185000.0,Manual,Gas,Chevrolet Lanos,Alexandria,Chevrolet,Lanos
350000,2008.0,280000.0,Automatic,Gas,Mitsubishi Lancer Puma,Cairo,Mitsubishi,Lancer Puma
530000,2018.0,120000.0,Automatic,Gas,Chery Tiggo 3,Cairo,Chery,Tiggo 3
355000,2008.0,328000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
1950000,2024.0,30000.0,Automatic,Gas,Skoda Kodiaq,Monufia,Skoda,Kodiaq
520000,2023.0,110000.0,Manual,Gas,Chery Arrizo 5,Cairo,Chery,Arrizo 5
430000,2008.0,197457.0,Manual,Gas,Hyundai Elantra HD,Cairo,Hyundai,Elantra HD
820000,2015.0,195000.0,Automatic,Gas,Skoda Octavia A7,Gharbia,Skoda,Octavia A7
510000,2018.0,105000.0,Automatic,Gas,Chevrolet Optra,Suez,Chevrolet,Optra
550000,2021.0,146000.0,Automatic,Natural Gas,Nissan Sunny,Cairo,Nissan,Sunny
445000,1994.0,240000.0,Automatic,Gas,Mercedes E 200,Dakahlia,Mercedes,E 200
600000,2011.0,240000.0,Automatic,Gas,Kia Carens,Cairo,Kia,Carens
770000,2017.0,130000.0,Automatic,Gas,Kia Cerato,Alexandria,Kia,Cerato
280000,2015.0,210000.0,Manual,Gas,Renault Logan,Giza,Renault,Logan
125000,2001.0,270000.0,Manual,Gas,Fiat Siena,Alexandria,Fiat,Siena
330000,2008.0,220000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
420000,2018.0,275000.0,Automatic,Gas,Hyundai Elantra,Aswan,Hyundai,Elantra
2800000,2023.0,11000.0,Automatic,Gas,Mercedes C 200,Alexandria,Mercedes,C 200
720000,2013.0,120000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
570000,2022.0,85000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
2730000,2026.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
2200000,2026.0,0.0,Automatic,Gas,Peugeot 408,Unknown,Peugeot,408
684000,2009.0,160000.0,Automatic,Gas,Jeep Cherokee,Cairo,Jeep,Cherokee
810000,2023.0,13000.0,Automatic,Gas,Kia Picanto,Cairo,Kia,Picanto
1350000,2026.0,0.0,Automatic,Gas,Changan UNI-V,Unknown,Changan,UNI-V
1980000,2023.0,56000.0,Automatic,Gas,Cupra Formentor,Damietta,Cupra,Formentor
1355000,2026.0,0.0,Automatic,Gas,Haval H6,Unknown,Haval,H6
1980000,2021.0,65000.0,Automatic,Gas,Skoda Superb,Damietta,Skoda,Superb
600000,2024.0,72000.0,Manual,Gas,Byd F3,Cairo,BYD,F3
1000000,2022.0,50000.0,Automatic,Gas,Opel Mokka,Cairo,Opel,Mokka
400000,2006.0,450000.0,Manual,Gas,Daihatsu Terios,Monufia,Daihatsu,Terios
1330000,2020.0,90000.0,Automatic,Gas,Hyundai Tucson GDI,Dakahlia,Hyundai,Tucson GDI
230000,2010.0,110000.0,Automatic,Gas,Speranza A113,Giza,Speranza,A113
385000,1994.0,500000.0,Manual,Gas,Chevrolet N200,Cairo,Chevrolet,N200
790000,2022.0,103000.0,Automatic,Gas,MG ZS,Cairo,MG,ZS
520000,2023.0,85000.0,Automatic,Gas,Chery Arrizo 5,Cairo,Chery,Arrizo 5
1200000,2019.0,98000.0,Automatic,Gas,Audi Q2,Giza,Audi,Q2
255000,2001.0,235000.0,Manual,Gas,Kia Sephia,Monufia,Kia,Sephia
265000,2002.0,250000.0,Manual,Gas,Daewoo Nubira 2,Asyut,Daewoo Nubira,2
1250000,2026.0,3000.0,Automatic,Gas,Jetour Dashing,Cairo,Jetour,Dashing
650000,2022.0,90000.0,Automatic,Gas,Peugeot 301,Cairo,Peugeot,301
1820000,2016.0,178000.0,Automatic,Gas,Mercedes E 180,Cairo,Mercedes,E 180
1300000,2021.0,114000.0,Automatic,Gas,Skoda Octavia A8,Cairo,Skoda,Octavia A8
1850000,2026.0,1.0,Automatic,Gas,Jetour T2,Giza,Jetour,T2
2950000,2024.0,20000.0,Automatic,Gas,Alfa Romeo Stelvio,Cairo,Alfa Romeo,Stelvio
390000,2006.0,150000.0,Manual,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
575000,2008.0,140000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
1250000,2013.0,190000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
2750000,2023.0,6000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
975000,2026.0,0.0,Manual,Gas,Chevrolet T-Series,Unknown,Chevrolet,T-Series
850000,2022.0,37000.0,Automatic,Gas,Renault Duster,Cairo,Renault,Duster
725000,2026.0,0.0,Automatic,Gas,Chery Arrizo 5 pro,Unknown,Chery,Arrizo 5 pro
3150000,2020.0,100000.0,Automatic,Gas,Porsche Macan,Cairo,Porsche,Macan
950000,2025.0,32000.0,Automatic,Gas,Hyundai Elantra AD,Port Said,Hyundai,Elantra AD
610000,2019.0,155000.0,Automatic,Gas,Nissan Sentra,Cairo,Nissan,Sentra
270000,2017.0,240000.0,Manual,Gas,Chery Envy,Giza,Chery,Envy
880000,2021.0,125000.0,Automatic,Diesel,Seat Ibiza,Cairo,Seat,Ibiza
1530000,2021.0,117000.0,Automatic,Gas,Skoda Superb,Cairo,Skoda,Superb
450000,2018.0,114000.0,Automatic,Gas,Nissan Sunny,Unknown,Nissan,Sunny
580000,2018.0,150000.0,Automatic,Gas,Kia K5,Giza,Kia,K5
750000,2017.0,94751.0,Automatic,Gas,Opel Astra,Giza,Opel,Astra
660000,2021.0,141000.0,Automatic,Gas,MG 5,Cairo,MG,5
220000,2009.0,220000.0,Manual,Gas,Hyundai I10,Giza,Hyundai,I10
560000,2021.0,270000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
550000,2013.0,140000.0,Automatic,Gas,Hyundai Accent RB,Giza,Hyundai,Accent RB
410000,2015.0,174000.0,Automatic,Gas,Chevrolet Aveo,Giza,Chevrolet,Aveo
650000,2016.0,390000.0,Manual,Diesel,Chevrolet T-Series,Giza,Chevrolet,T-Series
490000,2022.0,260000.0,Automatic,Gas,Changan Eado,Cairo,Changan,Eado
435000,2016.0,136000.0,Automatic,Gas,Hyundai Accent RB,Giza,Hyundai,Accent RB
920000,2021.0,250000.0,Automatic,Gas,Mitsubishi Xpander,Alexandria,Mitsubishi,Xpander
870000,2020.0,35000.0,Automatic,Gas,Fiat 500 X,Alexandria,Fiat,500 X
320000,2010.0,250000.0,Automatic,Gas,Renault Scala,Cairo,Renault,Scala
280000,2001.0,400000.0,Manual,Gas,Volkswagen Polo,Damietta,Volkswagen,Polo
1550000,2022.0,6700.0,Automatic,Gas,Kia Sportage,Gharbia,Kia,Sportage
1370000,2024.0,1000.0,Automatic,Gas,Toyota Corolla,Giza,Toyota,Corolla
820000,2011.0,200000.0,Automatic,Gas,BMW 320,Cairo,BMW,320
250000,2001.0,420000.0,Manual,Gas,Daewoo Lanos 2,Giza,Daewoo Lanos,2
1000,2021.0,93000.0,Automatic,Gas,Mitsubishi Xpander,Cairo,Mitsubishi,Xpander
3075000,2022.0,3000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
850000,2018.0,48000.0,Automatic,Gas,Mitsubishi Lancer,Cairo,Mitsubishi,Lancer
840000,2022.0,68000.0,Automatic,Gas,Opel Crossland,Cairo,Opel,Crossland
3150000,2022.0,100000.0,Automatic,Gas,Jeep Grand Cherokee,Giza,Jeep,Grand Cherokee
710000,2017.0,175000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
2180000,2025.0,25000.0,Automatic,Gas,Volkswagen Tiguan,Cairo,Volkswagen,Tiguan
650000,2019.0,168000.0,Automatic,Gas,Renault Duster,Giza,Renault,Duster
585000,2019.0,114000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
290000,2012.0,153000.0,Manual,Gas,Chevrolet Lanos,Alexandria,Chevrolet,Lanos
425000,2014.0,229000.0,Automatic,Gas,Seat Ibiza,Cairo,Seat,Ibiza
1180000,2021.0,165000.0,Automatic,Gas,Honda Civic,Cairo,Honda,Civic
575000,2019.0,74000.0,Automatic,Gas,Geely X7,Cairo,Geely,X7
550000,2012.0,210000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
280000,2008.0,264000.0,Automatic,Gas,Ford Focus,Giza,Ford,Focus
450000,2007.0,200000.0,Automatic,Gas,Hyundai Elantra Coupe,Cairo,Hyundai,Elantra Coupe
370000,2008.0,129500.0,Manual,Gas,Mitsubishi Lancer Puma,Cairo,Mitsubishi,Lancer Puma
1200000,2009.0,199000.0,Automatic,Gas,Mercedes E 230,Cairo,Mercedes,E 230
310000,2000.0,430000.0,Automatic,Gas,Skoda Octavia A4,Giza,Skoda,Octavia A4
1320000,2025.0,12000.0,Automatic,Gas,Kia Xceed,Cairo,Kia,Xceed
550000,2018.0,193000.0,Automatic,Gas,Haima S5,Cairo,Haima,S5
1500000,2021.0,97000.0,Automatic,Gas,Hyundai Terracan,Sharqia,Hyundai,Terracan
1000000,2024.0,20000.0,Automatic,Gas,Kia Carnival,Alexandria,Kia,Carnival
970000,2015.0,94000.0,Automatic,Gas,Mini Cooper,Cairo,Mini,Cooper
1350000,2015.0,170000.0,Automatic,Gas,Mercedes CLA 200,Cairo,Mercedes,CLA 200
950000,2019.0,72000.0,Automatic,Gas,Opel Grandland,Cairo,Opel,Grandland
675000,2021.0,164000.0,Automatic,Gas,Renault Duster,Cairo,Renault,Duster
2100000,2019.0,160000.0,Automatic,Gas,Mercedes E 180,Cairo,Mercedes,E 180
240000,2013.0,140000.0,Manual,Gas,Speranza A113,Cairo,Speranza,A113
775000,2021.0,110000.0,Automatic,Gas,MG ZS,Giza,MG,ZS
3000000,2020.0,95000.0,Automatic,Gas,Jeep Grand Cherokee,Cairo,Jeep,Grand Cherokee
380000,2017.0,143000.0,Automatic,Gas,Renault Logan,Cairo,Renault,Logan
550000,2022.0,132000.0,Automatic,Gas,Nissan Sunny,Alexandria,Nissan,Sunny
435000,2019.0,190000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
1625000,2024.0,0.0,Automatic,Gas,Renault Austral,Unknown,Renault,Austral
3150000,2025.0,0.0,Automatic,Electric,Avatr 11,Unknown,Avatr,11
1150000,2013.0,111000.0,Automatic,Gas,BMW X3,Cairo,BMW,X3
3025000,2025.0,0.0,Automatic,Gas,Mercedes CLA 200,Unknown,Mercedes,CLA 200
475000,2018.0,145000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
1520000,2025.0,15000.0,Automatic,Gas,Kia Xceed,Giza,Kia,Xceed
1200000,2025.0,22000.0,Automatic,Gas,Chery Tiggo 8,Cairo,Chery,Tiggo 8
660000,2022.0,92000.0,Automatic,Gas,Baic X3,Alexandria,Baic,X3
285000,2012.0,153000.0,Manual,Gas,Chevrolet Lanos,Sharqia,Chevrolet,Lanos
1170000,2018.0,112000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
790000,2022.0,135000.0,Automatic,Gas,MG 6,Cairo,MG,6
60000,1988.0,100000.0,Manual,Gas,Fiat 128,Cairo,Fiat,128
735000,2003.0,288000.0,Automatic,Gas,Mercedes 200,Damietta,Mercedes,200
520000,2020.0,90000.0,Automatic,Gas,Renault Logan,Giza,Renault,Logan
280000,2016.0,60000.0,Manual,Gas,Geely Pandino,Giza,Geely,Pandino
980000,2017.0,100008.0,Automatic,Gas,Honda Civic,Giza,Honda,Civic
350000,2009.0,230000.0,Automatic,Gas,Chevrolet Optra,Sharqia,Chevrolet,Optra
260000,2003.0,193000.0,Manual,Gas,Volkswagen Polo,Cairo,Volkswagen,Polo
750000,2024.0,100000.0,Automatic,Gas,Hyundai Accent RB,Red Sea,Hyundai,Accent RB
380000,2018.0,61000.0,Manual,Gas,Geely Emgrand 7,Beni Suef,Geely,Emgrand 7
430000,2002.0,134000.0,Automatic,Gas,Hyundai Other,Alexandria,Hyundai,Other
1950000,2025.0,65.0,Automatic,Gas,Kia Sportage,Giza,Kia,Sportage
400000,2001.0,345000.0,Automatic,Gas,Hyundai Matrix,Asyut,Hyundai,Matrix
825000,2021.0,95000.0,Automatic,Gas,Nissan Juke,Giza,Nissan,Juke
330000,2006.0,395000.0,Automatic,Gas,Mitsubishi Lancer Puma,Giza,Mitsubishi,Lancer Puma
570000,2010.0,152000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
720000,2018.0,150000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Cairo,Mitsubishi,Lancer EX Shark
1840000,2024.0,21000.0,Automatic,Gas,Mini Cooper,Cairo,Mini,Cooper
160000,2018.0,126000.0,Manual,Gas,Geely Emgrand 7,Giza,Geely,Emgrand 7
2150000,2026.0,0.0,Automatic,Gas,Kia Sportage,Unknown,Kia,Sportage
2900000,2024.0,0.0,Automatic,Gas,Mercedes CLA 200,Unknown,Mercedes,CLA 200
2700000,2024.0,0.0,Automatic,Gas,Mercedes C 180,Unknown,Mercedes,C 180
755000,2024.0,80000.0,Automatic,Gas,Nissan Sentra,Cairo,Nissan,Sentra
700000,2015.0,157000.0,Automatic,Gas,Toyota Corolla,Giza,Toyota,Corolla
500000,2021.0,300000.0,Manual,Gas,DFSK Glory,Sharqia,DFSK,Glory
350000,2010.0,225000.0,Manual,Gas,Nissan Sunny,Giza,Nissan,Sunny
175000,2006.0,150000.0,Manual,Gas,Saipa Pride,Asyut,Saipa,Pride
150000,1995.0,270000.0,Manual,Gas,Skoda Felicia,Cairo,Skoda,Felicia
480000,2014.0,85000.0,Automatic,Gas,Hyundai I10,Cairo,Hyundai,I10
235000,2003.0,255000.0,Manual,Gas,Kia Rio,Cairo,Kia,Rio
1950000,2025.0,15000.0,Automatic,Gas,Hyundai Elantra AD,Qalyubia,Hyundai,Elantra AD
620000,2018.0,188000.0,Automatic,Gas,Ford Focus,Cairo,Ford,Focus
125000,1999.0,47000.0,Manual,Gas,Ford Escort,Cairo,Ford,Escort
590000,2016.0,213000.0,Automatic,Gas,Renault Fluence,Cairo,Renault,Fluence
1220000,2018.0,48000.0,Automatic,Gas,BMW X1,Cairo,BMW,X1
590000,2006.0,1009000.0,Automatic,Gas,Toyota Corolla,Ismailia,Toyota,Corolla
39000,1982.0,100000.0,Manual,Gas,Fiat 128,Sharqia,Fiat,128
460000,1988.0,140000.0,Automatic,Gas,Mercedes 200,Red Sea,Mercedes,200
215000,2003.0,170000.0,Manual,Gas,Fiat Punto,Cairo,Fiat,Punto
270000,1992.0,250000.0,Automatic,Gas,BMW 520,Cairo,BMW,520
350000,2009.0,190000.0,Automatic,Gas,Opel Astra,Giza,Opel,Astra
660000,2010.0,200000.0,Automatic,Gas,Volkswagen Jetta,Cairo,Volkswagen,Jetta
1800000,2021.0,80000.0,Automatic,Gas,BMW X1,Cairo,BMW,X1
730000,2021.0,120000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
1760000,2021.0,17500.0,Automatic,Gas,Skoda Kodiaq,Giza,Skoda,Kodiaq
1070000,2017.0,170000.0,Automatic,Gas,Hyundai Tucson GDI,Cairo,Hyundai,Tucson GDI
940000,2022.0,8000.0,Automatic,Gas,MG 6,Cairo,MG,6
2450000,2023.0,120000.0,Automatic,Gas,Toyota Fortuner,Cairo,Toyota,Fortuner
1600000,2021.0,72000.0,Automatic,Gas,Seat Tarraco,Cairo,Seat,Tarraco
1480000,2026.0,0.0,Automatic,Gas,MG HS,Unknown,MG,HS
635000,2025.0,0.0,Automatic,Gas,Proton Saga,Unknown,Proton,Saga
700000,2025.0,0.0,Automatic,Gas,Byd F3,Unknown,BYD,F3
635000,2026.0,0.0,Automatic,Gas,Proton Saga,Unknown,Proton,Saga
1550000,2026.0,0.0,Automatic,Gas,MG One,Unknown,MG,One
695000,2023.0,23000.0,Automatic,Gas,Renault Sandero Step Way,Cairo,Renault,Sandero Step Way
1290000,2024.0,24000.0,Automatic,Gas,Chery Tiggo 8 Pro,Cairo,Chery,Tiggo 8 Pro
189000,2010.0,120000.0,Manual,Gas,Speranza A113,Gharbia,Speranza,A113
1650000,2025.0,30000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
1015000,2026.0,0.0,Automatic,Gas,Chery Tiggo 7,Unknown,Chery,Tiggo 7
775000,2026.0,0.0,Automatic,Gas,Chery Arrizo 5,Unknown,Chery,Arrizo 5
1745000,2026.0,0.0,Automatic,Hybrid,Baic BJ30,Unknown,Baic,BJ30
450000,2014.0,222000.0,Automatic,Gas,Peugeot 208,Cairo,Peugeot,208
270000,2005.0,242000.0,Automatic,Gas,Opel Astra,Cairo,Opel,Astra
810000,2021.0,98000.0,Automatic,Gas,MG ZS,Giza,MG,ZS
390000,2006.0,332000.0,Automatic,Gas,Toyota Avensis,Cairo,Toyota,Avensis
770000,2022.0,45000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
350000,2012.0,400000.0,Manual,Gas,Hyundai Verna,Cairo,Hyundai,Verna
700000,2016.0,149300.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
2550000,2022.0,49000.0,Automatic,Gas,Kia Sorento,Giza,Kia,Sorento
954900,2026.0,0.0,Automatic,Gas,Fiat 500 X,Unknown,Fiat,500 X
790000,2024.0,1700.0,Automatic,Gas,Hyundai Accent RB,Cairo,Hyundai,Accent RB
495000,2015.0,165000.0,Automatic,Gas,Ford Focus,Cairo,Ford,Focus
2210000,2025.0,0.0,Automatic,Gas,Hyundai Tucson,Unknown,Hyundai,Tucson
2510000,2025.0,0.0,Automatic,Hybrid,Kia Sportage,Unknown,Kia,Sportage
130000,2007.0,50000.0,Manual,Gas,Suzuki Maruti,Damietta,Suzuki,Maruti
840000,2021.0,145000.0,Automatic,Gas,Citroën C5 Aircross,Cairo,Citroën,C5 Aircross
1050000,2022.0,50000.0,Automatic,Gas,Forthing T5 evo,Giza,Forthing,T5 evo
500000,2021.0,25000.0,Manual,Gas,Renault Logan,Alexandria,Renault,Logan
220000,2000.0,297000.0,Manual,Gas,Nissan Sunny,Beheira,Nissan,Sunny
355000,2012.0,10000.0,Automatic,Gas,Chevrolet Aveo,Giza,Chevrolet,Aveo
225000,1991.0,230000.0,Automatic,Gas,Honda Civic,Gharbia,Honda,Civic
420000,2014.0,100000.0,Automatic,Gas,Peugeot 301,Beheira,Peugeot,301
650000,2021.0,70000.0,Automatic,Gas,Hyundai Elantra HD,Qalyubia,Hyundai,Elantra HD
45000,1977.0,100000.0,Manual,Gas,Fiat 128,Dakahlia,Fiat,128
650000,2021.0,153161.0,Manual,Gas,DFSK 330S,Ismailia,DFSK,330S
700000,2011.0,100006.0,Automatic,Gas,Kia Cerato,Gharbia,Kia,Cerato
860000,2022.0,23000.0,Automatic,Gas,Fiat Tipo,Beheira,Fiat,Tipo
125000,1994.0,250000.0,Manual,Gas,Peugeot 106,Giza,Peugeot,106
1000000,2016.0,455000.0,Manual,Diesel,Chevrolet T-Series,Red Sea,Chevrolet,T-Series
875000,2026.0,6000.0,Automatic,Gas,Nissan Sentra,Cairo,Nissan,Sentra
540000,2006.0,192000.0,Manual,Gas,BMW 316,Cairo,BMW,316
510000,2022.0,160000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
520000,2019.0,9200.0,Automatic,Gas,Nissan Sunny,Dakahlia,Nissan,Sunny
1270000,2020.0,70000.0,Automatic,Gas,Kia Sportage,Suez,Kia,Sportage
750000,2014.0,160000.0,Automatic,Gas,Kia Carens,Cairo,Kia,Carens
300000,2015.0,250000.0,Automatic,Gas,Renault Logan,Cairo,Renault,Logan
2950000,2023.0,40000.0,Automatic,Gas,Toyota Fortuner,Cairo,Toyota,Fortuner
2900000,2022.0,21000.0,Automatic,Gas,Toyota Fortuner,Cairo,Toyota,Fortuner
1850000,2018.0,130000.0,Automatic,Gas,Jeep Grand Cherokee,Cairo,Jeep,Grand Cherokee
1400000,2018.0,119000.0,Automatic,Gas,Mini Country man,Cairo,Mini,Country man
907990,2026.0,0.0,Automatic,Gas,Renault Kardian,Unknown,Renault,Kardian
2050500,2025.0,0.0,Automatic,Electric,Byd Song L,Unknown,BYD,Song L
1840000,2026.0,0.0,Automatic,Gas,Jetour T2,Unknown,Jetour,T2
540000,2022.0,55000.0,Automatic,Gas,Chery A5,Cairo,Chery,A5
190000,2008.0,150000.0,Manual,Gas,Speranza A113,Cairo,Speranza,A113
